  b;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88
a
73;80;84;84;87;101;87;100;73;96;96;87;97;81;80;82;78;86;94;105;106;84;88;96;102;96;78;92;98;76;95;93;80;75;95;104;82;108;81;84;76;100;91;105;86;96;96;86;105;91;100;76;84;81;108;82;104;95;75;80;93;95;76;98;92;78;96;102;96;88;84;106;105;94;86;78;82;80;81;97;87;96;96;73;100;87;101;87;84;84;
74;74;89;81;91;106;93;72;95;94;84;108;99;-1;88;96;78;75;75;90;78;90;77;90;77;101;96;96;97;98;80;102;92;76;90;99;104;104;80;97;90;92;91;80;92;96;96;92;80;91;92;90;97;80;104;104;99;90;76;92;102;80;98;97;96;96;101;77;90;77;90;78;90;75;75;78;96;88;-1;99;108;84;94;95;72;93;106;91;81;89;
75;106;79;89;105;85;88;81;72;84;83;83;89;103;84;90;74;82;100;92;81;76;78;108;90;100;103;91;84;88;105;86;104;90;96;102;90;84;99;90;88;102;87;100;76;-1;-1;76;100;87;102;88;90;99;84;90;102;96;90;104;86;105;88;84;91;103;100;90;108;78;76;81;92;100;82;74;90;84;103;89;83;83;84;72;81;88;85;105;89;79;
76;74;96;89;92;81;80;91;91;106;92;93;90;72;97;95;80;94;104;84;104;108;99;99;90;-1;76;88;92;96;102;78;80;75;98;75;97;90;96;78;96;90;101;77;77;90;90;77;77;101;90;96;78;96;90;97;75;98;75;80;78;102;96;92;88;76;-1;90;99;99;108;104;84;104;94;80;95;97;72;90;93;92;106;91;91;80;81;92;89;96;
77;106;103;88;90;89;84;88;105;108;100;100;84;96;104;81;81;-1;76;88;86;102;83;82;87;90;89;84;99;103;84;90;91;79;100;102;74;83;90;105;85;78;76;92;72;90;90;72;92;76;78;85;105;90;83;74;102;100;79;91;90;84;103;99;84;89;90;87;82;83;102;86;88;76;-1;81;81;104;96;84;100;100;108;105;88;84;89;90;88;103;
78;80;84;100;95;96;97;80;84;105;84;96;105;98;73;80;95;108;86;101;96;96;78;87;78;82;104;82;100;92;86;102;87;94;81;75;81;96;76;91;88;84;106;76;93;87;87;93;76;106;84;88;91;76;96;81;75;81;94;87;102;86;92;100;82;104;82;78;87;78;96;96;101;86;108;95;80;73;98;105;96;84;105;84;80;97;96;95;100;84;
79;100;99;102;84;87;107;84;84;85;78;98;96;96;72;94;92;100;80;94;84;104;84;100;104;96;98;86;96;105;93;75;93;82;102;99;80;93;76;75;74;85;79;89;83;88;88;83;89;79;85;74;75;76;93;80;99;102;82;93;75;93;105;96;86;98;96;104;100;84;104;84;94;80;100;92;94;72;96;96;98;78;85;84;84;107;87;84;102;99;
80;100;84;89;86;107;100;76;93;98;96;82;93;92;84;96;79;104;99;100;83;98;87;80;75;75;78;96;102;80;94;84;105;85;84;102;104;88;96;84;94;74;93;85;72;99;99;72;85;93;74;94;84;96;88;104;102;84;85;105;84;94;80;102;96;78;75;75;80;87;98;83;100;99;104;79;96;84;92;93;82;96;98;93;76;100;107;86;89;84;
81;80;76;97;76;96;94;95;100;96;87;104;86;102;98;81;84;84;100;87;95;88;105;75;73;86;101;82;78;96;92;80;81;84;91;96;93;84;106;80;96;105;87;108;82;78;78;82;108;87;105;96;80;106;84;93;96;91;84;81;80;92;96;78;82;101;86;73;75;105;88;95;87;100;84;84;81;98;102;86;104;87;96;100;95;94;96;76;97;76;
82;106;88;89;88;108;100;96;81;-1;88;102;82;90;84;103;90;79;102;83;105;78;92;90;72;76;85;90;74;100;91;84;99;89;87;83;86;76;81;104;84;100;105;84;90;103;103;90;84;105;100;84;104;81;76;86;83;87;89;99;84;91;100;74;90;85;76;72;90;92;78;105;83;102;79;90;103;84;90;82;102;88;-1;81;96;100;108;88;89;88;
83;106;85;84;103;82;76;100;88;90;84;102;-1;87;99;96;105;103;78;100;84;83;88;79;105;72;89;74;81;90;84;104;90;88;76;100;90;102;86;91;108;92;90;83;81;89;89;81;83;90;92;108;91;86;102;90;100;76;88;90;104;84;90;81;74;89;72;105;79;88;83;84;100;78;103;105;96;99;87;-1;102;84;90;88;100;76;82;103;84;85;
84;100;74;96;105;100;80;102;84;88;107;99;100;104;96;96;75;99;85;98;93;84;94;82;84;83;87;80;92;96;86;72;76;102;79;78;75;104;84;93;85;89;84;93;94;98;98;94;93;84;89;85;93;84;104;75;78;79;102;76;72;86;96;92;80;87;83;84;82;94;84;93;98;85;99;75;96;96;104;100;99;107;88;84;102;80;100;105;96;74;
85;80;96;86;96;75;100;91;95;78;94;96;84;73;78;102;80;76;105;104;92;105;87;84;100;82;96;93;84;86;82;98;106;97;87;87;80;88;95;81;96;108;76;84;81;101;101;81;84;76;108;96;81;95;88;80;87;87;97;106;98;82;86;84;93;96;82;100;84;87;105;92;104;105;76;80;102;78;73;84;96;94;78;95;91;100;75;96;86;96;
86;106;108;-1;90;79;78;76;100;89;76;100;103;105;81;87;91;85;92;102;84;88;100;88;88;81;82;90;105;72;74;99;86;84;90;84;104;83;84;90;90;83;103;102;96;89;89;96;102;103;83;90;90;84;83;104;84;90;84;86;99;74;72;105;90;82;81;88;88;100;88;84;102;92;85;91;87;81;105;103;100;76;89;100;76;78;79;90;-1;108;
87;80;96;84;86;84;105;87;91;101;100;87;76;100;84;73;81;96;108;96;82;87;104;97;95;81;75;80;80;82;93;78;95;86;76;94;98;105;92;106;78;84;96;88;102;96;96;102;88;96;84;78;106;92;105;98;94;76;86;95;78;93;82;80;80;75;81;95;97;104;87;82;96;108;96;81;73;84;100;76;87;100;101;91;87;105;84;86;84;96;
88;80;78;76;82;97;108;76;87;96;105;94;96;95;80;100;106;96;84;87;93;104;96;86;91;102;84;98;81;81;80;84;92;84;96;100;78;87;82;95;101;88;86;105;73;75;75;73;105;86;88;101;95;82;87;78;100;96;84;92;84;80;81;81;98;84;102;91;86;96;104;93;87;84;96;106;100;80;95;96;94;105;96;87;76;108;97;82;76;78;
